"Text","FirstPerson","InnerThinking","ThinkPositive","ThinkNegative","ThinkAhead","ThinkBack","Reasoning","Share_SocTies","Direct_Activity","Interacting","Notifying","LinearGuidance","WordPicture","SpaceInterval","Motion","PastEvents","TimeInterval","ShiftingEvents","Text_Coverage","Genre","Counter","Corpus","Corp.Genre","FirstPerson_std","InnerThinking_std","ThinkPositive_std","ThinkNegative_std","ThinkAhead_std","ThinkBack_std","Reasoning_std","Share_SocTies_std","Direct_Activity_std","Interacting_std","Notifying_std","LinearGuidance_std","WordPicture_std","SpaceInterval_std","Motion_std","PastEvents_std","TimeInterval_std","ShiftingEvents_std","agglo_3","agglo_4","agglo_5","agglo_6","agglo_7","means_3","means_4","means_5","means_6","means_7"
"G30.TXT",0,2.87,0.73,0.9,0.94,0.38,4.02,2.22,0.21,0.73,2.99,3.93,3.42,1.24,0.26,1.54,0.77,0.68,27.83,"7","219","1","107",-0.615545554700404,0.282837970121599,-0.0793605890497727,-0.542246664477846,-0.510267310018761,-0.507611863099684,1.89598645787203,0.172895777455727,-0.241497080291312,0.0627562215301099,0.549841469026394,-0.415186537379228,-0.867962459568669,-0.0202421318074756,-0.597784586356565,-0.539851824565916,-1.01334022563531,-0.361280567225123,2,2,2,2,4,1,1,2,1,5
"G31.TXT",0.04,2.39,1.83,1.26,0.91,0.44,3.18,2.31,0.09,0.04,2.61,5.66,6.66,0.87,0.17,2.48,1,0.74,32.68,"7","220","1","107",-0.578000270100126,-0.302848939534861,2.65036573849088,-0.0256982820269331,-0.57528884211137,-0.325759034188883,0.818072518465525,0.263107499706381,-0.720262149429877,-0.802760325657094,-0.0290512753562558,0.34814567264454,0.584371785628425,-0.525953729968582,-0.83567197922927,0.382736923692321,-0.575776624966725,-0.178507936251199,1,3,3,3,3,1,3,1,5,2
"G32.TXT",0.91,2.43,0.74,2.77,1.04,0.91,2.6,1.56,0.3,0.87,3.07,6.11,4.33,1.08,0.3,2.73,1.47,0.87,34.09,"7","221","1","107",0.238609669955915,-0.254041697063489,-0.0545448951630395,2.14093521103106,-0.293528869710066,1.09875479227906,0.0737986079229384,-0.488656852382406,0.117576721562613,0.238368274582586,0.67171362573853,0.546700293748988,-0.460053767244794,-0.238928228309575,-0.492056856190919,0.628106271633342,0.318375080747337,0.21749943085897,1,3,3,3,3,1,3,1,5,2
"G33.TXT",3.36,4.3,1.03,2.07,0.9,0.47,4.86,2.41,0.22,2.28,2.45,3.66,4.35,1.08,0.65,1.81,1.12,1.03,38.05,"7","222","1","107",2.53825835172293,2.02769688847314,0.665110227552223,1.13653557848762,-0.596962686142239,-0.234832619733482,2.97390039727853,0.363342746651552,-0.201599991196431,2.00703252318252,-0.272795588780529,-0.534319310041897,-0.451088741039874,-0.238928228309575,0.433060782758488,-0.274852928789614,-0.347482572443986,0.704893113456101,2,2,2,2,2,2,3,3,3,3
"G34.TXT",0.72,1.83,0.93,0.42,0.93,0.68,2.51,2,0.04,0.47,2.8,6.84,5.74,0.59,0.25,3.14,1.44,0.72,32.05,"7","223","1","107",0.0602695681045958,-0.986150334134064,0.416953288684891,-1.23097784107906,-0.531941154049631,0.401652281454324,-0.0416921712991875,-0.0476217658236509,-0.91974759490428,-0.263380448424489,0.260395096835069,0.868800012429538,0.171980580202089,-0.908654398847257,-0.624216518897977,1.03051200225662,0.261301567616652,-0.239432146575841,1,3,3,3,3,1,3,1,5,2
"G35.TXT",0.57,3,0.84,1.46,2.43,0.31,2.56,5.51,0.66,0.31,1.94,3.18,2.34,0.93,0.18,0.93,1.72,0.75,29.62,"7","224","1","107",-0.0805252491464457,0.441461508153557,0.193612043704292,0.261273041556908,2.7191354505808,-0.719773496828953,0.0224693727131048,3.47063540195187,1.55387192897831,-0.464079937627318,-1.0497305878204,-0.746110905886642,-1.35207387463437,-0.443946443780294,-0.809240046687858,-1.13855303354201,0.79398769016971,-0.148045831088879,1,1,1,1,1,1,1,2,2,7
"G36.TXT",0.85,2.07,0.41,1.3,1.3,0.81,2.03,1.74,0.12,1.58,3.04,7.26,1.99,0.93,0.45,2.68,1.38,0.53,30.47,"7","225","1","107",0.182291743055499,-0.693306879305835,-0.873462793425235,0.0316959826898351,0.269991075092542,0.795666744094394,-0.65764299381719,-0.308233407881097,-0.600570882145236,1.12897225792014,0.626011566971479,1.05411765879369,-1.50896183322047,-0.443946443780294,-0.0955778680697443,0.579032402045138,0.147154541355282,-0.818212144659934,2,2,2,2,2,1,3,1,5,5
"G37.TXT",0.49,2.73,1.54,1.63,1.06,1.01,2.95,1.37,0.13,0.31,2.69,6.31,8.2,1.68,0.57,3.35,1.1,1.23,38.35,"7","226","1","107",-0.155615818347001,0.112012621471798,1.93071061577562,0.505198666603172,-0.250181181648327,1.40184284046373,0.522929416008982,-0.679103821578231,-0.560673793050355,-0.464079937627318,0.092820881355881,0.634946792017632,1.27467880340729,0.581144633573299,0.221605322427195,1.23662225452707,-0.385531581197776,1.31413521670252,3,4,5,6,7,3,3,1,5,1
"G38.TXT",0.22,2.37,0.47,2.11,0.73,0.34,2.5,1.81,0.34,0.26,3.66,6.46,3.79,0.73,0.3,1.98,0.99,0.6,29.66,"7","227","1","107",-0.409046489398876,-0.327252560770547,-0.724568630104836,1.19392984320439,-0.965418034667022,-0.628847082373552,-0.0545244801016456,-0.238068735019477,0.277165077942135,-0.526798528003203,1.57052078149054,0.701131665719115,-0.702109474777643,-0.717304064407919,-0.492056856190919,-0.10800177218972,-0.59480112934362,-0.604977408523689,2,2,2,2,2,1,1,4,1,5
"G39.TXT",0.41,2.26,0.58,0.58,0.78,0.95,2.51,1.23,0.08,0.25,2.18,6.21,4.57,1.11,0.33,3.37,1.48,1.03,29.91,"7","228","1","107",-0.230706387547557,-0.461472477566819,-0.451595997350771,-1.00140078221199,-0.857048814512674,1.21999001155293,-0.0416921712991875,-0.819433167301472,-0.760159238524758,-0.539342246078379,-0.68411411768399,0.59082354288331,-0.35247345278575,-0.197924585215432,-0.412761058566684,1.25625180236235,0.337399585124232,0.704893113456101,1,3,3,3,3,3,3,1,5,2
"G40.TXT",2.26,2.95,0.68,1.02,1.2,0.43,2.18,1.49,0.09,0.51,2.18,5.89,5.72,0.98,0.21,3.33,1.07,0.81,33,"7","229","1","107",1.50576302521529,0.380452455064343,-0.203439058483438,-0.370063870327542,0.0532526347838464,-0.35606783900735,-0.465158361780314,-0.558821525244026,-0.720262149429877,-0.213205576123781,-0.68411411768399,0.44962914565348,0.163015553997169,-0.375607038623388,-0.729944249063623,1.21699270669179,-0.442605094328461,0.0347267998850458,3,4,5,6,7,2,3,1,5,3
"G41.TXT",0.3,1.87,1.04,1.17,1.35,1.61,2.3,1.3,0.26,0.17,2.74,4.43,8.61,2.3,0.57,2.43,1.52,1.22,35.19,"7","230","1","107",-0.33395592019832,-0.937343091662693,0.689925921438956,-0.154835377639661,0.37836029524689,3.22037112957175,-0.311170656150813,-0.749268494439852,-0.0420116348169091,-0.639691990679794,0.168990979300967,-0.194570291707619,1.45846184060816,1.42855325751894,0.221605322427195,0.333663054104117,0.413497602631811,1.28367311154019,3,4,4,5,6,3,3,1,5,1
"G42.TXT",0.41,2.96,0.87,1.46,1.64,0.32,3.05,3.19,0.46,0.59,3.55,3.6,3.87,0.68,0.14,1.28,1.68,0.36,30.11,"7","231","1","107",-0.230706387547557,0.392654265682185,0.268059125364492,0.261273041556908,1.00690177214211,-0.689464692010486,0.651252504033565,1.14517767282389,0.755930147080701,-0.112855831522366,1.40294656601135,-0.56079325952249,-0.666249369957962,-0.785643469564826,-0.914967776853505,-0.795035946424577,0.71788967266213,-1.33606793241939,2,2,2,2,2,1,1,2,3,6
"G43.TXT",0.57,3.66,1.22,1.05,1.48,0.22,2.7,3.57,0.39,0.52,4.01,3.88,3.18,0.35,0.35,0.57,1.48,0.52,29.72,"7","232","1","107",-0.0805252491464457,1.24678100893119,1.13660841140015,-0.327018171789966,0.660120267648193,-0.992552740195155,0.202121695947522,1.52607161121554,0.476650523416537,-0.200661858048604,2.10371146710614,-0.437248161946389,-0.975542774027713,-1.23668354360041,-0.359897193483861,-1.49188489457708,0.337399585124232,-0.848674249822255,2,2,2,2,2,1,1,2,3,6
"G44.TXT",0.04,3.02,1.16,0.62,1.51,0.22,2.22,2.58,0.58,0.13,2.84,4.44,2.89,0.53,0.22,1.02,2.84,0.49,27.35,"7","233","1","107",-0.578000270100126,0.465865129389243,0.987714248079754,-0.944006517495223,0.725141799740802,-0.992552740195155,-0.41382912657048,0.533742666458344,1.23469521621927,-0.689866862980502,0.321331175191137,-0.190157966794187,-1.10553565399906,-0.990661685035544,-0.703512316522212,-1.05022006828324,2.92473218038194,-0.940060565309217,1,1,1,1,1,1,1,2,2,7
"G45.TXT",0.58,2.74,0.54,1.62,1.25,0.75,2.57,1.87,0.29,0.66,1.87,6.64,5.56,0.87,0.5,2.62,1.12,0.54,32.59,"7","234","1","107",-0.0711389279963763,0.124214432089641,-0.550858772897703,0.49085010042398,0.161621854938194,0.613813915183593,0.0353016815155629,-0.177927586852374,0.0776796324677322,-0.0250498049961281,-1.15636872494352,0.780553514160894,0.0912953443578061,-0.525953729968582,0.0365817946373137,0.520143758539293,-0.347482572443986,-0.787750039497613,3,4,4,5,6,1,3,1,5,2
"G46.TXT",0,2.67,1.63,1.18,0.63,0.45,2.63,3.4,0.23,0.05,2.4,3.58,3.3,1.04,0.23,2.04,2.81,0.77,29.04,"7","235","1","107",-0.615545554700404,0.0388017577647405,2.15405186075621,-0.140486811460469,-1.18215647497572,-0.295450229370416,0.112295534330313,1.35567169140875,-0.161702902101551,-0.790216607581917,-0.348965686725614,-0.569617909349355,-0.921752616798191,-0.293599752435101,-0.6770803839808,-0.0491131286838748,2.86765866725126,-0.0871216207642371,1,3,3,3,3,1,1,1,5,7
"G47.TXT",4.24,2.39,0.7,0.33,0.95,0.33,1.85,1.61,0.08,1.44,2.39,5.89,5.89,1.93,0.62,2.06,1.03,1.36,35.09,"7","236","1","107",3.36425461292904,-0.302848939534861,-0.153807670709972,-1.36011493669179,-0.488593465987892,-0.659155887192019,-0.88862455226144,-0.43853922890982,-0.760159238524758,0.953360204867667,-0.364199706314631,0.44962914565348,0.239218276738992,0.922841659357831,0.353764985134253,-0.0294835808485931,-0.518703111836041,1.71014258381268,3,4,5,6,7,2,4,3,4,3
"G48.TXT",0.05,1.98,0.72,2.26,1.17,0.59,2.57,2.35,0.14,0.14,2.84,4.29,6.09,0.99,0.59,3.88,1.31,1.22,33.18,"7","237","1","107",-0.568613948950056,-0.803123174866421,-0.104176282936506,1.40915833589227,-0.0117688973087623,0.128873038088121,0.0353016815155629,0.303201598484449,-0.520776703955475,-0.677323144905325,0.321331175191137,-0.25634284049567,0.328868538788195,-0.361939157592007,0.274469187510018,1.75680527216204,0.0139830107170177,1.28367311154019,1,3,3,3,3,3,3,1,5,2
"G49.TXT",1.52,4.14,1.88,1.35,0.9,0.74,3.15,2.83,0.08,0.86,2.83,7.41,3.64,0.41,0.12,2.87,1.31,1.27,37.31,"7","238","1","107",0.811175260110151,1.83246791858765,2.77444420792454,0.103438813585795,-0.596962686142239,0.583505110365126,0.779575592058149,0.784330783821273,-0.760159238524758,0.225824556507409,0.30609715560212,1.12030253249517,-0.769347171314546,-1.15467625741212,-0.967831641936328,0.765513106480314,0.0139830107170177,1.4359836373518,3,4,4,5,6,2,3,1,5,6
"G50.TXT",0.04,2.39,1.13,1.35,1.17,0.87,1.48,1.65,0.09,0.35,1.87,4.92,8.09,1.74,0.39,2.65,1.13,0.74,32.05,"7","239","1","107",-0.578000270100126,-0.302848939534861,0.913267166419554,0.103438813585795,-0.0117688973087623,0.977519573005196,-1.3634199779524,-0.398445130131751,-0.720262149429877,-0.413905065326611,-1.15636872494352,0.0216336290505581,1.22537115928023,0.663151919761587,-0.254169463318214,0.549588080292215,-0.328458068067091,-0.178507936251199,1,3,3,3,3,3,3,1,5,2
"G51.TXT",0.75,2.33,1.45,0.92,1.1,0.75,1.76,2.11,0.18,0.48,2.64,3.52,6.73,1.58,1.1,2.2,1.27,1.1,31.97,"7","240","1","107",0.0884285315548042,-0.376059803241919,1.70736937079502,-0.513549532119462,-0.163485805524849,0.613813915183593,-1.00411533148357,0.0626370058160376,-0.361188347575953,-0.250836730349312,0.0166507834107958,-0.596091858829948,0.615749377345646,0.444465823259487,1.62249774712201,0.107923253998379,-0.0621150067905621,0.918127849592347,1,3,3,3,3,3,3,1,5,2
"G52.TXT",0,2.71,0.83,2.36,1.71,0.96,2.01,2.97,0.04,0.09,2.62,6.12,5.51,0.74,0.35,3.11,0.92,0.87,33.92,"7","241","1","107",-0.615545554700404,0.0876090002361123,0.168796349817559,1.55264399768419,1.15861868035819,1.2502988163714,-0.683307611422107,0.924660129544513,-0.91974759490428,-0.740041735281209,-0.0138172557672384,0.55111261866242,0.0688827788455054,-0.703636183376538,-0.359897193483861,1.00106768050369,-0.727972659981885,0.21749943085897,3,4,4,5,6,1,3,1,5,2
"G53.TXT",0.13,1.82,0.61,2.21,1.34,0.35,2.43,2.95,0.13,0.26,2.04,5.9,4.81,1.56,0.13,3.43,0.74,0.95,31.79,"7","242","1","107",-0.493523379749501,-0.998352144751907,-0.377148915690571,1.33741550499631,0.35668645121602,-0.598538277555085,-0.144350641718854,0.904613080155479,-0.560673793050355,-0.526798528003203,-0.897390391930229,0.454041470566912,-0.244893138326706,0.417130061196724,-0.941399709394916,1.3151404458682,-1.07041373876599,0.461196272157536,1,3,3,3,3,1,3,1,5,2
"G54.TXT",0.82,2.45,0.64,1.38,1.55,1.8,2.62,1.98,0.26,0.34,2.06,6.88,3.78,1.03,0.17,3.31,1.55,1.16,33.78,"7","243","1","107",0.15413277960529,-0.229638075827803,-0.302701834030371,0.146484512123371,0.81183717586428,3.79623842112262,0.0994632255278552,-0.0676688152126853,-0.0420116348169091,-0.426448783401788,-0.866922352752195,0.886449312083266,-0.706591987880103,-0.307267633466482,-0.83567197922927,1.19736315885651,0.470571115762496,1.10090048056627,3,4,4,5,6,2,3,1,5,1
"G55.TXT",2.3,2.66,0.66,1.24,1.28,0.4,2.52,4.03,0.35,0.31,3.32,4.47,3.67,0.93,0.18,1.33,1.02,0.75,31.42,"7","244","1","107",1.54330830981557,0.0265999471468979,-0.253070446256905,-0.0543954143853172,0.226643387030803,-0.44699425346275,-0.0288598624967288,1.98715374716333,0.317062167037015,-0.464079937627318,1.05256411546396,-0.17692099205389,-0.755899632007165,-0.443946443780294,-0.809240046687858,-0.745962076836373,-0.537727616212936,-0.148045831088879,2,2,2,2,2,1,1,2,3,6
"G56.TXT",0.04,3.6,1.14,1.98,1.23,0.04,3.16,3.91,0.18,0.31,3.25,5.67,2.81,0.75,0.22,0.7,1.01,0.75,30.75,"7","245","1","107",-0.578000270100126,1.17357014522413,0.938082860306288,1.00739848287489,0.118274166876455,-1.53811122692756,0.792407900860608,1.86687145082913,-0.361188347575953,-0.464079937627318,0.945925978340838,0.352557997557972,-1.14139575881874,-0.689968302345157,-0.703512316522212,-1.36429283364775,-0.55675212058983,-0.148045831088879,2,2,2,2,2,1,1,2,3,6
"G57.TXT",0,3.11,1.62,1.11,1.41,0.13,3.11,4.68,0.13,0.26,3.02,3.83,4.86,0.51,0.04,0.98,1.02,0.21,30.03,"7","246","1","107",-0.615545554700404,0.575681424949829,2.12923616686948,-0.240926774714813,0.508403359432107,-1.26533198356136,0.728246356848316,2.63868285230695,-0.560673793050355,-0.526798528003203,0.595543527793445,-0.45930978651355,-0.222480572814405,-1.01799744709831,-1.17928710226762,-1.0894791639538,-0.537727616212936,-1.7929995098542,2,2,2,2,2,1,1,2,3,6
"G58.TXT",0.09,3.04,1.26,1.78,1.39,0.39,2.3,2,0.22,0.3,1.74,5.91,5.26,0.83,0.26,3.3,1.26,0.78,32.11,"7","247","1","107",-0.531068664349779,0.490268750624929,1.23587118694709,0.720427159291053,0.465055671370367,-0.477303058281217,-0.311170656150813,-0.0476217658236509,-0.201599991196431,-0.476623655702495,-1.35441097960074,0.458453795480345,-0.0431800487159988,-0.580625254094107,-0.597784586356565,1.18754838493887,-0.081139511167457,-0.0566595156019164,1,3,3,3,3,1,3,1,5,2
"G59.TXT",0.04,3.29,0.43,1.69,1.08,0.74,2.95,2.69,0.13,0.17,2.86,5.55,4.33,1,0.43,1.95,0.69,0.78,30.8,"7","248","1","107",-0.578000270100126,0.795314016071002,-0.823831405651768,0.591290063678324,-0.206833493586588,0.583505110365126,0.522929416008982,0.644001438098033,-0.560673793050355,-0.639691990679794,0.351799214369171,0.299610098596786,-0.460053767244794,-0.348271276560626,-0.148441733152568,-0.137446093942642,-1.16553626065047,-0.0566595156019164,2,2,2,2,2,1,1,2,3,6
"G60.TXT",2.14,2.5,1.16,1.52,1.43,0.71,2.73,1.16,0.18,0.18,2.77,5,6.21,1.79,0.54,3.31,0.76,0.85,34.94,"7","249","1","107",1.39312717141446,-0.168629022738589,0.987714248079754,0.34736443863206,0.551751047493846,0.492578695909725,0.240618622354897,-0.889597840163092,-0.361188347575953,-0.627148272604617,0.214693038068018,0.0569322283580156,0.382658696017717,0.731491324918493,0.14230952480296,1.19736315885651,-1.0323647300122,0.156575220534328,3,4,5,6,7,2,3,1,5,3
"G61.TXT",0,3.23,0.43,1.29,0.56,0.99,2.62,2.28,0.17,0.26,3.66,3.31,3.35,0.77,0.09,1.12,1.55,1.29,26.97,"7","250","1","107",-0.615545554700404,0.722103152363944,-0.823831405651768,0.0173474165106431,-1.3338733831918,1.3412252308268,0.0994632255278552,0.233036925622829,-0.401085436670833,-0.526798528003203,1.57052078149054,-0.688750682012024,-0.89934005128589,-0.662632540282394,-1.04712743956056,-0.95207232910683,0.470571115762496,1.49690784767644,2,2,2,2,2,1,1,1,1,5
"G62.TXT",0.04,1.79,0.74,1.57,0.92,0.52,1.79,2.1,0.13,0.17,2.93,2.97,6.73,1.09,0.17,2.36,1.66,0.66,28.34,"7","251","1","107",-0.578000270100126,-1.03495757660544,-0.0545448951630395,0.41910726952802,-0.5536149980805,-0.083288595641147,-0.965618405076191,0.0526134811215207,-0.560673793050355,-0.639691990679794,0.458437351492291,-0.838769729068718,0.615749377345646,-0.225260347278194,-0.83567197922927,0.264959636680631,0.67984066390834,-0.422204777549765,1,3,3,3,3,1,2,4,1,2
"G63.TXT",0.05,2.22,0.54,2.17,0.54,0.14,2.22,2.63,0.09,0.09,3.44,2.58,3.85,0.91,0.23,1.22,0.86,0.91,24.69,"7","252","1","107",-0.568613948950056,-0.510279720038191,-0.550858772897703,1.28002124027954,-1.37722107125354,-1.23502317874289,-0.41382912657048,0.58386028993093,-0.720262149429877,-0.740041735281209,1.23537235053216,-1.01085040069257,-0.675214396162882,-0.471282205843057,-0.6770803839808,-0.853924589930422,-0.842119686243255,0.339347851508253,2,2,2,2,2,1,1,4,1,5
"G64.TXT",0.76,1.43,0.67,0.34,1.01,0.5,1.3,0.84,0.17,0.25,1.34,5.08,3.66,0.42,0.21,3.24,1.68,0.5,23.4,"7","253","1","107",0.0978148527048736,-1.47422275884778,-0.228254752370172,-1.3457663705126,-0.358550401802675,-0.143906205278081,-1.59440153639665,-1.21035063038764,-0.401085436670833,-0.539342246078379,-1.96377176316142,0.0922308276654731,-0.760382145109625,-1.14100837638074,-0.729944249063623,1.12865974143302,0.71788967266213,-0.909598460146896,1,3,3,3,3,3,2,4,6,2
"G65.TXT",0,3.43,0.62,1.65,1.2,0.71,4.55,3.17,0.36,0.09,2.63,6.15,2.9,0.4,0.4,1.6,1.74,0.53,32.13,"7","254","1","107",-0.615545554700404,0.966139364720803,-0.352333221803838,0.533895798961556,0.0532526347838464,0.492578695909725,2.57609882440232,1.12513062343486,0.356959256131896,-0.740041735281209,0.0014167638217784,0.564349593402717,-1.1010531408966,-1.1683441384435,-0.227737530776802,-0.480963181060071,0.8320366989235,-0.818212144659934,2,2,2,2,2,1,1,2,3,6
"G66.TXT",2.48,2.27,0.73,1.11,0.6,1.76,2.27,1.24,0.13,0.43,1.97,6.6,6.25,0.86,0.21,2.48,1.63,1.37,34.39,"7","255","1","107",1.71226209051682,-0.449270666948976,-0.0793605890497727,-0.240926774714813,-1.24717800706833,3.67500320184875,-0.349667582558188,-0.809409642606955,-0.560673793050355,-0.313555320725196,-1.00402852905335,0.762904214507165,0.400588748427558,-0.539621610999963,-0.729944249063623,0.382736923692321,0.622767150777655,1.74060468897501,3,4,4,5,6,2,3,1,5,1
"G67.TXT",0.54,2.08,0.58,0.67,1.62,1.12,2.41,1.04,0.29,0.46,2.33,7.99,4.24,1.04,0.37,3.16,1.66,1.75,33.35,"7","256","1","107",-0.108684212596654,-0.681105068687991,-0.451595997350771,-0.872263686599263,0.963554084080367,1.73523969346687,-0.170015259323771,-1.0098801364973,0.0776796324677322,-0.275924166499665,-0.455603823848734,1.37621737747424,-0.500396385166936,-0.293599752435101,-0.307033328401037,1.0501415500919,0.67984066390834,2.89816468514319,1,3,3,3,3,3,3,1,5,1
"G68.TXT",0,3.63,0.55,0.97,0.72,0.68,2.24,1.77,0.17,0.17,3.12,5.11,4.09,0.8,0.17,2.2,1.65,0.46,28.5,"7","257","1","107",-0.615545554700404,1.21017557707766,-0.52604307901097,-0.441806701223502,-0.987091878697891,0.401652281454324,-0.388164508965563,-0.278162833797545,-0.401085436670833,-0.639691990679794,0.747883723683616,0.10546780240577,-0.567634081703838,-0.621628897188251,-0.83567197922927,0.107923253998379,0.660816159531445,-1.03144688079618,2,2,2,2,2,1,1,4,1,5
"G69.TXT",0,3,0.67,1.21,1,0.67,2.29,2.79,0.25,0.17,3.09,3.46,4.38,0.54,0.42,0.67,0.92,1.08,26.61,"7","258","1","107",-0.615545554700404,0.441461508153557,-0.228254752370172,-0.0974411129228933,-0.380224245833544,0.371343476635857,-0.324002964953272,0.744236685043204,-0.0819087239117896,-0.639691990679794,0.702181664916564,-0.622565808310541,-0.437641201732493,-0.976993804004163,-0.174873665693979,-1.39373715540067,-0.727972659981885,0.857203639267705,2,2,2,2,2,1,1,2,1,6
"G70.TXT",3.2,6.05,0.98,1.96,1.2,0.45,4.54,2.05,0.18,0.89,2.76,5.03,4.72,0.45,0,0.89,1.07,0.76,37.18,"7","259","1","107",2.38807721332182,4.16301374659565,0.541031758118557,0.978701350516509,0.0532526347838464,-0.295450229370416,2.56326651559987,0.00249585764893465,-0.361188347575953,0.26345571073294,0.199459018479,0.0701692030983122,-0.285235756248848,-1.10000473328659,-1.28501483243327,-1.17781212921257,-0.442605094328461,-0.117583725926558,2,2,2,2,2,2,1,2,3,6
"G71.TXT",0.57,3.34,0.53,1.76,0.97,0.57,2.73,2.11,0.26,0.35,3.25,5.36,4.35,1.28,0.31,1.23,1.1,1.01,31.08,"7","260","1","107",-0.0805252491464457,0.856323069160216,-0.575674466784436,0.691730026932669,-0.445245777926153,0.0682554284511875,0.240618622354897,0.0626370058160376,-0.0420116348169091,-0.413905065326611,0.945925978340838,0.215775925241574,-0.451088741039874,0.0344293923180494,-0.465624923649507,-0.844109816012781,-0.385531581197776,0.64396890313146,2,2,2,2,2,1,1,2,3,6
"G72.TXT",0.17,3.44,0.87,1.74,1.79,0.39,2.09,3.14,0.48,0.17,2.61,3.75,2.05,0.65,0.09,1.09,1.26,0.78,26.56,"7","261","1","107",-0.455978095149223,0.978341175338645,0.268059125364492,0.663032894574284,1.33200943260515,-0.477303058281217,-0.580649141002439,1.0950600493513,0.835724325270461,-0.639691990679794,-0.0290512753562558,-0.494608385821008,-1.48206675460571,-0.826647112658969,-1.04712743956056,-0.981516650859753,-0.081139511167457,-0.0566595156019164,1,1,1,1,1,1,1,2,3,6
"G73.TXT",0.39,2.67,0.95,1.9,0.82,1.12,2.67,2.28,0.13,0.04,3.27,4.87,4.57,0.82,0.43,0.99,1.77,0.65,30.34,"7","262","1","107",-0.249479029847695,0.0388017577647405,0.466584676458357,0.892609953441357,-0.770353438389196,1.73523969346687,0.163624769540147,0.233036925622829,-0.560673793050355,-0.802760325657094,0.976394017518872,-0.000427995516602787,-0.35247345278575,-0.594293135125488,-0.148441733152568,-1.07966439003616,0.889110212054185,-0.452666882712086,2,2,2,2,2,1,1,1,5,6
"G74.TXT",0.68,3.08,0.59,2.74,1.1,0.59,3,1.9,0.04,0.34,2.87,5.61,4.39,0.42,0.38,1.73,1.56,0.42,31.44,"7","263","1","107",0.0227242835043182,0.5390759930963,-0.426780303464037,2.09788951249349,-0.163485805524849,0.128873038088121,0.587090960021274,-0.147857012768823,-0.91974759490428,-0.426448783401788,0.367033233958189,0.326084048077379,-0.433158688630033,-1.14100837638074,-0.280601395859626,-0.35337112013074,0.489595620139391,-1.15329530144546,2,2,2,2,2,1,1,2,3,6
"G75.TXT",1.18,2.45,1.27,1.97,0.61,1.4,2.58,1,0.31,0.52,2.8,4.24,6.55,1.79,0.22,3.23,1.18,1.27,34.57,"7","264","1","107",0.49204034100779,-0.229638075827803,1.26068688083382,0.993049916695701,-1.22550416303746,2.58388622838394,0.0481339903180216,-1.04997423527537,0.157473810657493,-0.200661858048604,0.260395096835069,-0.27840446506283,0.535064141501363,0.731491324918493,-0.703512316522212,1.11884496751538,-0.233335546182617,1.4359836373518,3,4,5,6,7,3,3,1,5,1
"H01.TXT",0,0.97,0.16,0.24,1.34,0.08,0.89,3.44,0.61,0.24,1.78,1.94,4.82,0.61,0.12,1.3,1.3,0.4,20.24,"8","265","1","108",-0.615545554700404,-2.03550604726856,-1.49385514059356,-1.48925203230452,0.35668645121602,-1.41687600765369,-2.12052619729745,1.39576579018682,1.35438648350391,-0.551885964153556,-1.29347490124467,-1.29323919515223,-0.240410625224246,-0.881318636784494,-0.967831641936328,-0.775406398589296,-0.00504149365987724,-1.2142195117701,1,1,1,1,1,1,2,4,2,7
"H02.TXT",0,2.92,0.8,0.63,3.51,0.17,3.3,3.17,1.31,0.08,3.09,3.3,1.27,0.55,0.04,1.35,2.07,1.1,28.66,"8","266","1","108",-0.615545554700404,0.343847023210814,0.0943492681573597,-0.929657951316031,5.05991060591471,-1.14409676428749,0.972060224095025,1.12513062343486,4.14718272014554,-0.752585453356386,0.702181664916564,-0.693163006925456,-1.83170277659761,-0.963325922972782,-1.17928710226762,-0.726332529001091,1.45984534336103,0.918127849592347,1,1,1,1,1,1,1,2,2,7
"H03.TXT",1.9,2.67,1.27,0.95,0.86,0.5,3.17,5.43,0.05,0.59,3.08,4.66,4.39,1.04,0.23,0.72,1.9,0.23,33.64,"8","267","1","108",1.16785546381279,0.0388017577647405,1.26068688083382,-0.470503833581886,-0.683658062265718,-0.143906205278081,0.805240209663066,3.39044720439573,-0.879850505809399,-0.112855831522366,0.686947645327547,-0.0930868186986787,-0.433158688630033,-0.293599752435101,-0.6770803839808,-1.34466328581246,1.13642876895382,-1.73207529952956,2,2,2,2,2,1,1,2,3,6
"H04.TXT",0,1.7,0.47,0.72,0.64,0.72,2.37,1.99,0.38,0.13,2.63,1.57,3.35,0.89,0,1.74,2.25,0.93,22.48,"8","268","1","108",-0.615545554700404,-1.14477387216602,-0.724568630104836,-0.800520855703303,-1.16048263094485,0.522887500728192,-0.221344494533604,-0.0576452905181681,0.436753434321657,-0.689866862980502,0.0014167638217784,-1.45649521694922,-0.89934005128589,-0.498617967905819,-1.28501483243327,-0.343556346213099,1.80228642214514,0.400272061832894,2,2,2,2,4,1,2,4,1,5
